 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Median
1,1514.114,255,255,255,105.508,19.711,167.504,74.458,0.586,57.456,42.212,53.034,36.351,1.306,255
2,579.866,255,255,255,431.263,10.869,96.685,413.915,0.586,32.245,21.692,32.549,22.683,162.542,255
3,1260.100,255,255,255,488.234,13.251,150.789,458.472,0.586,56.283,28.142,54.588,29.391,171.223,255
4,349.226,255,255,255,648.287,6.165,91.710,632.598,0.586,36.936,13.484,33.190,13.397,4.977,255
5,1056.958,255,255,255,855.651,17.609,133.367,834.279,0.586,41.040,34.591,38.699,34.775,172.353,255
6,620.769,255,255,255,1022.393,14.250,95.595,1008.991,0.586,26.969,28.728,30.080,26.276,128.485,255
7,168.082,255,255,255,1115.003,6.664,51.558,1106.900,0.586,17.002,12.898,18.084,11.834,26.027,255
8,759.291,255,255,255,1366.877,8.757,132.171,1335.549,0.586,54.524,21.692,50.009,19.332,172.020,255
9,478.123,255,255,255,1475.210,10.077,84.414,1461.600,0.586,27.555,21.692,27.806,21.894,175.478,255
10,530.026,255,255,255,1529.784,9.181,97.597,1513.779,0.586,33.418,21.106,32.822,20.561,2.353,255
11,394.941,255,255,255,1656.427,9.711,78.267,1645.106,0.586,23.451,21.106,24.170,20.805,24.450,255
12,200.736,255,255,255,1964.021,3.957,81.701,1942.937,0.586,34.591,10.553,33.594,7.608,173.356,255
13,978.588,255,255,255,706.850,20.220,127.647,688.295,1.173,35.763,38.695,35.886,34.720,118.688,255
14,482.591,255,255,255,920.885,14.173,91.818,904.633,1.759,30.487,24.624,29.241,21.013,174.555,255
15,485.685,255,255,255,571.458,16.918,93.074,555.795,4.104,30.487,26.383,32.056,19.291,32.634,255
16,784.039,255,255,255,1952.647,19.401,110.804,1935.316,4.690,36.349,31.073,34.765,28.715,171.292,255
17,827.005,255,255,255,235.223,21.864,115.009,216.338,6.449,35.763,32.245,36.142,29.135,153.794,255
18,155.708,255,255,255,968.458,13.943,60.620,960.916,6.449,15.830,17.588,15.374,12.895,96.161,255
19,358.506,255,255,255,755.378,17.738,77.664,745.164,7.035,24.624,21.692,22.712,20.098,141.976,255
20,932.185,255,255,255,1601.645,27.911,120.896,1582.960,7.622,35.177,38.108,35.199,33.720,116.679,255
21,1313.377,255,255,255,2002.689,32.086,192.530,1979.287,10.553,52.179,38.695,48.744,34.307,6.816,255
22,591.553,255,255,255,1807.471,27.164,94.447,1792.263,12.898,29.900,27.555,29.995,25.110,161.665,255
23,838.004,255,255,255,645.483,30.011,121.215,627.321,14.071,33.418,34.591,39.191,27.225,129.969,255
24,104.149,255,255,255,201.835,19.818,40.544,194.059,14.657,15.243,11.726,14.509,9.139,152.608,255
25,781.633,255,255,255,1553.949,29.710,111.516,1536.058,14.657,39.281,30.487,35.705,27.873,166.518,255
26,822.537,255,255,255,1080.120,31.432,110.176,1063.515,15.830,32.245,34.004,34.876,30.029,123.729,255
27,173.238,255,255,255,2050.839,26.672,56.047,2044.950,15.830,11.139,21.106,19.571,11.271,97.778,255
28,1828.623,255,255,255,160.218,42.402,204.766,127.223,17.002,58.628,49.248,55.003,42.330,22.380,255
29,855.191,255,255,255,1633.047,36.336,119.984,1616.378,17.002,35.177,35.763,35.193,30.940,128.563,255
30,160.864,255,255,255,2037.225,30.993,57.102,2030.293,18.761,12.898,22.865,19.763,10.364,71.019,255
31,195.924,255,255,255,1496.237,29.919,63.392,1486.224,19.347,20.520,18.761,22.367,11.153,44.158,255
32,764.447,255,255,255,1316.100,35.479,107.404,1300.959,20.520,31.659,31.659,32.044,30.375,51.344,255
33,874.439,255,255,255,1706.810,40.076,123.241,1691.422,22.279,34.004,40.453,40.479,27.505,60.141,255
34,1266.974,255,255,255,435.923,45.868,148.233,415.087,23.451,41.040,49.834,50.352,32.038,57.846,255
35,580.897,255,255,255,579.926,37.988,95.360,561.658,24.624,34.004,26.383,31.533,23.456,161.625,255
36,270.512,255,255,255,1509.162,37.452,69.053,1498.536,26.969,19.934,23.451,22.345,15.414,55.191,255
37,1127.078,255,255,255,84.925,47.239,139.917,63.905,29.900,45.730,32.832,45.847,31.301,169.230,255
38,735.574,255,255,255,383.798,45.725,120.469,364.081,30.487,34.004,34.591,34.039,27.514,134.393,255
39,1586.983,255,255,255,488.999,51.013,163.795,463.162,30.487,48.075,45.144,46.792,43.183,171.065,255
40,801.913,255,255,255,1899.010,46.371,117.555,1883.136,31.073,34.591,32.832,34.405,29.677,7.914,255
41,287.355,255,255,255,1940.267,41.517,69.254,1927.694,32.832,24.624,17.588,23.468,15.590,172.108,255
42,1464.961,255,255,255,1031.334,56.364,150.980,1008.404,33.418,46.903,44.557,49.379,37.774,152.581,255
43,1289.660,255,255,255,1581.753,58.674,153.551,1560.682,33.418,43.385,47.489,50.938,32.236,122.751,255
44,158.114,255,255,255,1367.837,41.727,54.615,1359.587,34.004,15.243,18.761,18.990,10.601,118.192,255
45,1342.594,255,255,255,323.461,56.731,152.011,299.590,35.177,43.971,44.557,51.706,33.061,127.414,255
46,967.589,255,255,255,555.659,57.579,132.386,536.448,36.349,38.108,41.626,37.682,32.694,53.606,255
47,904.687,255,255,255,1725.217,61.519,124.355,1706.079,38.108,36.349,40.453,37.565,30.664,73.307,255
48,810.850,255,255,255,1135.645,55.817,114.950,1118.625,38.695,34.591,34.004,33.462,30.853,35.081,255
49,1151.482,255,255,255,22.073,62.124,140.084,1.173,39.867,39.281,45.730,50.960,28.770,122.389,255
50,1481.460,255,255,255,1206.404,64.890,168.510,1183.116,40.453,46.903,46.903,45.117,41.808,137.602,255
51,138.178,255,255,255,1171.449,54.262,66.424,1165.528,41.626,15.830,22.279,20.772,8.470,119.135,255
52,1017.429,255,255,255,787.522,61.267,123.016,769.788,42.212,35.763,38.108,38.347,33.781,56.621,255
53,594.646,255,255,255,259.247,58.263,93.500,242.134,45.144,32.832,26.969,30.400,24.905,12.007,255
54,125.460,255,255,255,1360.357,54.156,47.780,1353.138,46.903,15.830,13.484,16.491,9.687,160.539,255
55,798.819,255,255,255,751.749,61.989,110.093,735.197,47.489,32.832,30.487,34.003,29.912,164.069,255
56,1297.566,255,255,255,1456.215,72.491,143.234,1435.217,52.765,41.626,42.212,42.873,38.535,126.621,255
57,910.874,255,255,255,1100.976,70.781,118.669,1082.276,53.938,36.936,33.418,36.738,31.568,31.753,255
58,653.423,255,255,255,947.828,72.906,108.744,930.429,55.110,31.659,34.004,30.837,26.979,133.426,255
59,567.836,255,255,255,1909.167,68.726,97.337,1891.931,55.110,32.245,25.796,32.669,22.131,16.245,255
60,1391.747,255,255,255,1960.342,82.691,173.828,1941.178,55.697,42.799,54.524,57.170,30.996,120.292,255
61,125.116,255,255,255,126.843,66.976,51.440,119.015,59.801,15.830,15.243,15.757,10.110,154.127,255
62,1634.418,255,255,255,481.045,88.194,174.598,454.368,63.318,55.110,48.075,57.155,36.410,145.658,255
63,1580.453,255,255,255,897.761,88.387,162.019,875.318,63.905,48.075,48.075,50.683,39.704,49.781,255
64,212.423,255,255,255,230.774,79.141,68.200,222.201,66.250,16.416,21.106,19.757,13.689,71.400,255
65,799.851,255,255,255,1752.225,83.456,113.292,1735.980,66.836,32.832,34.004,35.712,28.517,54.373,255
66,111.367,255,255,255,215.080,80.469,46.181,208.716,72.699,11.726,15.830,17.344,8.176,113.228,255
67,903.656,255,255,255,387.016,90.899,117.555,371.116,72.699,32.832,35.763,35.109,32.771,102.583,255
68,601.521,255,255,255,1368.908,90.463,97.882,1353.724,75.630,27.555,29.314,30.068,25.471,115.516,255
69,117.211,255,255,255,1857.687,80.896,47.437,1847.960,75.630,18.175,11.139,15.593,9.571,8.425,255
70,851.753,255,255,255,1509.734,95.765,117.697,1493.259,77.975,32.832,36.936,36.962,29.340,50.103,255
71,638.643,255,255,255,647.492,93.371,98.569,631.425,79.148,30.487,27.555,29.299,27.754,153.295,255
72,640.018,255,255,255,1241.924,95.280,100.595,1228.846,79.734,28.142,31.073,31.737,25.676,70.995,255
73,311.416,255,255,255,1403.056,98.280,103.627,1389.487,79.734,22.865,31.073,22.547,17.586,67.944,255
74,119.273,255,255,255,1869.646,89.530,46.323,1864.375,80.907,9.967,17.588,16.962,8.953,92.936,255
75,217.922,255,255,255,1585.916,90.494,64.481,1577.097,82.666,21.692,17.588,18.743,14.804,153.365,255
76,836.973,255,255,255,547.363,100.159,113.802,527.067,83.838,41.626,31.073,37.485,28.429,6.490,255
77,604.271,255,255,255,1815.347,100.016,98.735,1802.230,83.838,26.383,35.177,33.092,23.249,92.324,255
78,135.084,255,255,255,1853.352,93.346,50.410,1846.201,85.597,15.830,16.416,19.467,8.835,130.012,255
79,684.702,255,255,255,325.295,102.867,101.625,308.970,87.356,32.245,29.900,30.215,28.853,38.719,255
80,1265.256,255,255,255,1931.965,117.616,140.084,1914.209,92.046,35.763,50.420,48.371,33.305,81.217,255
81,803.975,255,255,255,1265.765,111.884,119.297,1248.780,94.978,33.418,34.591,33.529,30.531,50.695,255
82,779.227,255,255,255,1721.109,113.170,110.544,1706.079,94.978,31.073,37.522,34.558,28.709,112.347,255
83,1535.081,255,255,255,1996.901,114.889,184.572,1969.906,94.978,62.146,44.557,60.069,32.538,23.694,255
84,1096.830,255,255,255,788.462,118.275,145.235,767.443,98.495,41.626,39.281,44.788,31.181,153.262,255
85,984.088,255,255,255,1011.166,114.983,126.357,989.643,98.495,44.557,34.591,39.678,31.579,9.982,255
86,1397.247,255,255,255,1332.388,123.396,148.434,1308.581,100.840,44.557,45.730,47.791,37.225,56.514,255
87,560.617,255,255,255,152.666,114.277,94.850,138.949,101.427,27.555,28.728,28.957,24.650,127.401,255
88,543.087,255,255,255,11.331,121.258,94.565,0.586,104.944,24.038,31.073,32.413,21.333,120.888,255
89,393.566,255,255,255,589.255,121.164,84.380,579.246,107.290,24.038,28.142,27.599,18.156,61.739,255
90,936.654,255,255,255,1218.069,126.707,120.268,1197.773,107.876,36.936,35.763,36.205,32.940,37.308,255
91,828.380,255,255,255,1888.034,128.886,120.209,1867.307,109.635,36.936,36.936,34.774,30.331,153.891,255
92,1828.967,255,255,255,1170.598,140.789,184.038,1147.939,110.221,48.075,58.628,54.837,42.466,53.186,255
93,1679.102,255,255,255,912.624,133.649,177.002,882.940,112.566,56.283,46.316,58.537,36.522,148.113,255
94,399.753,255,255,255,1373.758,127.085,79.974,1362.518,114.911,25.210,26.969,26.791,18.998,55.220,255
95,1210.947,255,255,255,747.786,137.991,132.479,728.748,117.256,39.281,41.040,39.963,38.582,116.831,255
96,807.756,255,255,255,638.661,133.697,110.922,623.217,117.843,31.659,32.245,33.543,30.661,146.464,255
97,529.338,255,255,255,332.432,131.561,92.588,316.592,119.015,29.314,28.142,30.703,21.952,136.162,255
98,869.283,255,255,255,1133.540,141.714,118.041,1118.625,119.015,27.555,41.040,39.215,28.224,93.288,255
99,598.083,255,255,255,1562.649,133.079,108.542,1544.266,119.601,35.177,28.142,32.387,23.512,170.314,255
100,1121.235,255,255,255,829.488,144.018,142.512,802.620,123.119,45.730,41.626,38.926,36.675,143.068,255
101,766.166,255,255,255,1390.675,144.975,109.111,1373.071,125.464,34.591,35.763,31.775,30.701,56.799,255
102,632.456,255,255,255,1863.608,140.849,106.340,1847.373,125.464,34.004,29.314,35.948,22.401,141.842,255
103,712.888,255,255,255,1066.489,145.313,109.632,1049.444,128.982,33.418,30.487,33.011,27.497,159.786,255
104,717.013,255,255,255,1624.471,145.794,102.680,1607.584,129.568,33.418,31.659,31.681,28.816,149.812,255
105,1169.356,255,255,255,1968.974,150.409,139.255,1947.041,130.155,42.212,43.385,41.190,36.147,135.415,255
106,724.918,255,255,255,1448.169,148.835,104.598,1432.872,133.672,32.245,31.073,30.983,29.790,27.133,255
107,817.037,255,255,255,318.035,152.661,110.544,301.935,134.258,34.591,34.004,34.125,30.485,145.739,255
108,523.495,255,255,255,1299.607,148.940,90.076,1287.474,134.845,24.038,26.969,27.288,24.426,92.107,255
109,217.922,255,255,255,87.902,144.915,62.479,78.562,136.017,19.934,17.002,19.941,13.914,159.464,255
110,976.870,255,255,255,1689.056,161.331,125.846,1673.248,139.535,32.245,41.626,40.108,31.011,93.544,255
111,733.168,255,255,255,1794.822,153.520,105.829,1779.365,139.535,32.245,29.900,31.756,29.396,170.802,255
112,1024.991,255,255,255,42.931,165.232,133.024,28.142,140.708,31.073,46.903,48.635,26.834,113.667,255
113,632.112,255,255,255,276.044,156.454,94.732,261.482,141.294,30.487,28.728,29.593,27.197,146.698,255
114,522.807,255,255,255,1845.693,158.292,93.074,1832.130,142.466,26.383,29.900,28.176,23.625,113.252,255
115,781.977,255,255,255,2026.354,162.451,112.119,2011.532,143.053,30.487,37.522,36.677,27.146,114.153,255
116,1201.323,255,255,255,548.703,169.198,141.718,531.171,145.984,37.522,45.730,46.400,32.965,104.952,255
117,1644.386,255,255,255,1356.858,171.686,174.196,1330.273,145.984,52.179,51.593,54.533,38.393,137.780,255
118,845.223,255,255,255,1898.117,164.256,125.704,1876.687,148.329,41.626,30.487,39.761,27.066,166.354,255
119,854.159,255,255,255,1998.202,168.640,118.870,1981.046,149.502,34.591,36.349,35.436,30.690,93.819,255
120,772.696,255,255,255,1523.101,171.110,110.402,1506.744,151.261,31.073,36.936,34.829,28.248,116.515,255
121,999.556,255,255,255,1653.350,168.954,121.382,1633.381,151.261,38.695,36.349,38.513,33.045,147.014,255
122,733.855,255,255,255,936.228,169.588,106.457,919.876,153.606,33.418,31.073,32.499,28.751,157.277,255
123,637.956,255,255,255,1763.319,168.032,99.824,1747.119,154.778,33.418,26.383,32.158,25.259,1.856,255
124,1191.011,255,255,255,853.879,177.285,136.718,834.865,158.296,37.522,36.936,40.363,37.570,19.147,255
125,543.431,255,255,255,884.105,176.416,95.880,874.146,158.882,22.279,34.004,32.094,21.559,76.401,255
126,1339.501,255,255,255,355.377,185.458,159.188,331.835,161.814,47.489,42.212,45.534,37.455,178.618,255
127,317.947,255,255,255,1271.902,173.482,74.749,1262.264,161.814,17.588,24.038,25.306,15.997,88.160,255
128,872.377,255,255,255,136.808,181.046,112.404,120.188,162.400,33.418,35.763,35.868,30.967,116.782,255
129,1593.171,255,255,255,504.646,190.482,166.248,482.510,162.400,40.453,57.456,56.037,36.199,98.248,255
130,1121.235,255,255,255,77.235,184.464,133.559,58.628,163.573,41.040,44.557,39.532,36.112,79.773,255
131,453.718,255,255,255,2049.051,181.671,94.482,2037.915,164.745,18.175,35.763,35.176,16.423,96.671,255
132,628.675,255,255,255,1197.199,181.355,100.796,1183.703,165.918,28.142,31.659,29.844,26.821,87.993,255
133,1045.959,255,255,255,1484.423,188.758,132.622,1466.877,165.918,35.763,43.971,41.310,32.238,78.528,255
134,703.607,255,255,255,1099.110,185.767,107.120,1081.690,169.435,34.004,27.555,34.534,25.941,3.663,255
135,680.234,255,255,255,1322.236,184.931,102.714,1308.581,170.022,28.728,29.900,32.599,26.568,133.102,255
136,138.178,255,255,255,977.089,181.434,58.132,967.951,173.539,17.002,15.830,16.372,10.746,23.871,255
137,1028.772,255,255,255,1735.483,195.095,126.367,1718.978,176.471,35.763,35.763,36.796,35.599,174.501,255
138,878.908,255,255,255,1703.585,197.248,120.788,1689.077,177.057,28.142,40.453,38.722,28.900,83.889,255
139,972.745,255,255,255,603.146,199.696,151.952,583.936,179.402,37.522,43.971,39.561,31.307,85.920,255
140,425.189,255,255,255,313.383,192.410,78.777,300.762,181.161,25.210,22.865,23.941,22.613,172.928,255
141,1035.303,255,255,255,931.053,203.584,143.057,911.668,182.334,35.177,49.834,44.602,29.554,110.187,255
142,873.752,255,255,255,101.490,203.707,122.010,81.493,182.920,38.108,36.936,37.923,29.336,49.081,255
143,691.921,255,255,255,1619.585,200.751,102.454,1602.894,184.679,33.418,29.314,33.008,26.690,21.866,255
144,1543.674,255,255,255,551.474,212.386,182.463,524.722,187.024,53.938,48.075,53.257,36.905,32.333,255
145,1719.318,255,255,255,1441.655,217.918,173.485,1417.629,189.955,48.661,54.524,55.717,39.289,120.894,255
146,801.913,255,255,255,808.169,209.819,112.095,792.066,194.059,31.659,32.245,34.228,29.831,39.664,255
147,766.509,255,255,255,1824.116,213.657,108.057,1808.679,194.645,30.487,36.349,33.738,28.928,107.760,255
148,529.338,255,255,255,230.133,207.493,88.099,216.338,195.232,28.728,25.796,27.052,24.914,178.413,255
149,940.091,255,255,255,1526.168,219.037,135.938,1510.261,195.232,29.900,49.834,50.061,23.910,106.839,255
150,891.626,255,255,255,1129.079,217.874,120.729,1114.521,198.163,30.487,38.695,38.620,29.396,100.428,255
151,515.933,255,255,255,1101.401,208.113,93.594,1085.207,198.749,29.900,24.038,30.110,21.817,163.639,255
152,311.072,255,255,255,1990.743,213.105,79.145,1977.528,199.922,24.038,27.555,29.786,13.297,132.763,255
153,770.290,255,255,255,430.617,228.634,136.282,417.432,201.095,27.555,47.489,37.668,26.037,93.899,255
154,552.712,255,255,255,49.628,217.373,96.307,34.591,203.440,28.728,28.142,30.981,22.715,50.973,255
155,701.889,255,255,255,128.772,219.241,105.569,112.566,203.440,31.659,34.004,30.323,29.471,112.612,255
156,856.222,255,255,255,340.166,221.278,114.867,324.214,203.440,31.073,36.936,36.207,30.109,89.281,255
157,630.737,255,255,255,300.946,220.079,101.909,284.347,204.026,30.487,31.659,33.127,24.242,52.381,255
158,1352.562,255,255,255,1078.063,226.400,154.606,1051.789,206.371,51.006,42.799,51.022,33.753,144.489,255
159,823.224,255,255,255,1566.305,225.724,115.755,1550.129,208.130,29.900,35.763,35.337,29.661,99.302,255
160,1269.381,255,255,255,1675.393,231.087,168.878,1648.038,209.889,50.420,41.040,46.204,34.980,158.498,255
161,209.329,255,255,255,1978.860,222.437,59.648,1971.665,210.475,14.657,21.106,21.692,12.287,112.309,255
162,733.512,255,255,255,1590.905,232.218,115.387,1580.029,212.234,23.451,40.453,40.524,23.047,95.677,255
163,1163.513,255,255,255,1621.106,233.043,140.344,1601.135,213.407,43.971,40.453,45.843,32.316,141.937,255
164,795.038,255,255,255,1201.620,233.584,108.518,1186.634,214.579,29.900,35.177,35.222,28.740,102.832,255
165,492.216,255,255,255,1237.480,229.977,92.907,1224.156,216.338,25.210,28.142,26.442,23.701,84.245,255
166,854.847,255,255,255,1344.328,235.860,115.779,1328.514,219.269,34.004,36.349,35.054,31.050,62.909,255
167,843.504,255,255,255,1507.515,240.839,116.976,1491.500,219.856,34.004,39.867,37.178,28.887,97.704,255
168,748.979,255,255,255,1938.421,236.124,118.065,1922.417,219.856,34.591,33.418,32.089,29.719,13.778,255
169,827.005,255,255,255,821.172,239.561,128.049,806.723,221.614,30.487,38.695,35.235,29.885,55.396,255
170,128.210,255,255,255,1889.002,232.041,51.867,1881.964,221.614,13.484,19.934,19.388,8.420,69.995,255
171,848.660,255,255,255,666.428,243.892,120.234,646.669,222.201,38.108,39.867,34.387,31.423,51.229,255
172,1136.702,255,255,255,267.736,240.526,137.288,247.997,222.787,40.453,35.763,41.318,35.028,179.016,255
173,659.267,255,255,255,1762.175,238.150,97.337,1748.292,223.373,27.555,30.487,30.140,27.850,100.395,255
174,847.285,255,255,255,1265.521,242.321,134.054,1247.021,226.305,39.281,30.487,37.475,28.787,168.197,255
175,1133.952,255,255,255,498.591,246.859,146.064,478.992,228.064,39.281,38.695,38.751,37.258,179.981,255
176,733.855,255,255,255,854.348,245.564,104.289,838.969,230.995,30.487,29.900,32.512,28.739,148.140,255
177,496.341,255,255,255,188.167,245.142,90.586,174.712,232.754,28.728,26.383,28.168,22.435,38.185,255
178,725.606,255,255,255,1015.716,250.291,113.979,1000.783,233.926,31.659,35.177,32.203,28.689,46.957,255
179,1322.658,255,255,255,902.256,258.051,152.781,878.250,235.685,45.144,44.557,43.632,38.597,101.927,255
180,778.196,255,255,255,2011.470,259.313,109.004,1996.875,240.962,30.487,34.591,33.620,29.472,71.746,255
181,841.442,255,255,255,739.637,258.572,114.641,723.471,241.548,32.245,31.659,33.362,32.113,178.154,255
182,743.480,255,255,255,1102.659,257.187,109.857,1083.448,241.548,36.936,32.245,33.911,27.915,157.061,255
183,711.857,255,255,255,1390.030,262.897,111.089,1375.417,246.825,30.487,34.004,31.955,28.364,96.656,255
184,774.759,255,255,255,1835.953,262.739,111.859,1818.059,247.411,39.281,30.487,34.702,28.427,169.803,255
185,364.006,255,255,255,1482.291,262.991,80.838,1470.394,251.515,25.210,21.106,23.887,19.402,0.473,255
186,904.343,255,255,255,466.928,268.932,124.615,447.919,252.687,37.522,34.004,35.693,32.260,175.904,255
187,425.189,255,255,255,1157.052,266.178,82.923,1144.422,252.687,24.624,25.796,25.679,21.082,120.271,255
188,236.484,255,255,255,966.184,265.503,68.710,953.880,253.274,22.279,21.106,22.015,13.677,39.571,255
189,1143.577,255,255,255,577.716,271.524,141.374,555.209,254.446,47.489,34.004,45.809,31.785,3.519,255
190,861.721,255,255,255,1076.709,271.046,121.524,1054.721,254.446,41.040,34.004,38.954,28.166,149.258,255
191,499.778,255,255,255,1274.772,265.346,97.028,1258.160,254.446,32.832,19.934,34.095,18.663,2.423,255
192,520.745,255,255,255,1784.690,266.408,92.387,1769.984,254.446,27.555,29.314,27.696,23.940,116.543,255
193,1015.023,255,255,255,520.229,276.624,123.727,501.857,257.378,36.936,39.281,37.339,34.612,81.708,255
194,1010.898,255,255,255,1590.054,275.828,137.052,1568.890,257.378,43.385,36.936,44.481,28.936,148.774,255
195,816.350,255,255,255,190.877,279.481,131.709,173.539,260.895,39.281,35.763,32.626,31.858,157.876,255
196,436.876,255,255,255,787.465,277.653,94.791,773.305,262.068,25.796,29.900,26.272,21.172,78.536,255
197,833.880,255,255,255,1642.207,277.509,114.121,1623.414,262.068,36.936,32.245,39.446,26.916,29.022,255
198,1080.675,255,255,255,1761.445,283.352,143.057,1740.084,262.068,42.212,41.626,38.652,35.599,123.024,255
199,1690.101,255,255,255,669.524,289.564,186.491,641.978,263.827,58.042,55.110,65.662,32.773,140.475,255
200,165.332,255,255,255,2045.504,272.372,52.873,2037.329,266.172,17.588,13.484,17.983,11.706,32.527,255
201,607.364,255,255,255,108.953,285.622,102.312,92.046,268.517,31.659,30.487,30.526,25.334,39.677,255
202,1470.804,255,255,255,369.898,303.483,199.021,347.665,274.380,48.075,53.352,54.981,34.060,56.960,255
203,1337.782,255,255,255,742.855,292.464,148.777,717.022,274.380,50.420,38.108,45.565,37.382,165.789,255
204,1039.771,255,255,255,1280.627,291.684,131.709,1263.437,274.380,35.763,41.040,38.658,34.246,86.457,255
205,970.683,255,255,255,1999.224,294.188,127.303,1981.632,274.380,35.177,39.867,37.348,33.092,72.989,255
206,1114.360,255,255,255,1005.025,296.736,136.566,982.022,276.725,43.971,37.522,40.009,35.463,162.103,255
207,720.106,255,255,255,278.521,291.408,107.949,262.068,277.311,31.659,30.487,31.781,28.850,5.005,255
208,1062.457,255,255,255,310.796,296.322,136.174,293.727,278.484,35.763,38.108,38.214,35.400,80.890,255
209,555.461,255,255,255,889.965,293.055,94.957,874.732,278.484,29.314,32.245,30.164,23.446,118.590,255
210,123.054,255,255,255,2049.416,285.310,44.037,2040.846,280.243,15.243,10.553,15.332,10.219,167.345,255
211,669.578,255,255,255,1047.308,298.898,126.700,1033.028,282.001,29.314,34.004,32.287,26.405,103.230,255
212,153.989,255,255,255,14.509,291.536,52.755,7.035,282.588,17.002,16.416,15.039,13.037,169.258,255
213,1096.486,255,255,255,156.036,302.125,135.085,136.017,282.588,38.108,38.108,38.347,36.407,117.594,255
214,639.331,255,255,255,569.405,299.684,103.460,552.277,287.278,32.832,25.796,31.988,25.448,172.098,255
215,1181.730,255,255,255,864.980,312.438,138.509,844.832,289.037,42.212,44.557,46.043,32.678,56.698,255
216,1120.891,255,255,255,1523.962,311.344,135.477,1503.226,289.623,39.281,45.144,40.391,35.334,105.164,255
217,857.940,255,255,255,648.479,312.487,126.926,632.012,290.209,34.004,41.040,39.890,27.384,124.680,255
218,590.865,255,255,255,1259.001,311.134,108.057,1247.021,292.555,28.142,35.177,31.903,23.581,117.407,255
219,621.113,255,255,255,717.100,309.583,101.851,701.779,293.141,32.832,31.073,35.770,22.108,137.469,255
220,1284.848,255,255,255,951.466,316.351,162.730,929.256,293.141,43.385,46.903,43.007,38.039,100.290,255
221,669.235,255,255,255,798.404,309.889,103.082,779.755,294.900,32.245,31.073,30.931,27.548,45.141,255
222,168.770,255,255,255,22.850,303.550,54.899,13.484,295.486,18.175,16.416,16.145,13.309,157.592,255
223,676.109,255,255,255,221.310,312.360,102.336,205.785,297.245,32.245,32.832,30.953,27.812,93.628,255
224,1616.888,255,255,255,1198.069,322.167,177.429,1168.459,297.831,53.352,48.661,59.562,34.564,134.027,255
225,835.598,255,255,255,10.548,325.555,127.053,0.586,299.004,22.865,47.489,45.244,23.515,96.806,255
226,731.449,255,255,255,464.734,315.247,106.457,449.092,299.004,31.073,32.245,33.013,28.211,121.497,255
227,943.184,255,255,255,261.758,319.422,126.901,241.548,300.176,38.695,37.522,37.703,31.851,33.064,255
228,800.882,255,255,255,1637.438,317.584,108.719,1621.655,301.349,31.073,33.418,34.201,29.815,133.104,255
229,396.660,255,255,255,533.945,315.375,89.296,517.687,301.935,31.659,24.624,25.230,20.017,151.487,255
230,578.835,255,255,255,1390.246,314.979,90.361,1376.589,301.935,28.142,25.796,27.981,26.339,170.578,255
231,1293.785,255,255,255,1882.247,336.154,166.449,1860.272,302.521,39.281,59.801,46.185,35.667,80.229,255
232,116.523,255,255,255,2039.261,310.839,44.464,2032.052,303.694,12.898,14.657,13.565,10.937,92.636,255
233,420.033,255,255,255,1140.775,317.306,87.495,1126.833,304.280,28.728,26.383,29.623,18.054,145.705,255
234,1441.244,255,255,255,1769.665,329.164,162.470,1745.947,305.453,49.834,48.075,53.858,34.072,137.363,255
235,824.599,255,255,255,197.233,326.994,119.782,182.334,308.384,31.659,39.281,36.484,28.777,104.096,255
236,816.350,255,255,255,1939.186,326.765,123.099,1925.349,308.970,34.004,36.349,33.902,30.659,101.839,255
237,412.815,255,255,255,325.540,326.532,86.298,311.902,314.833,26.383,22.865,25.312,20.765,0.010,255
238,1117.454,255,255,255,625.927,336.799,132.847,604.456,316.006,39.867,42.212,40.141,35.445,107.253,255
239,187.674,255,255,255,57.107,329.902,69.657,46.903,318.351,17.002,20.520,16.489,14.492,38.942,255
240,890.594,255,255,255,1126.527,338.324,116.064,1108.072,320.110,36.936,34.004,36.069,31.438,161.683,255
241,799.163,255,255,255,1236.643,337.413,117.128,1219.466,321.282,34.004,31.659,33.432,30.436,168.046,255
242,906.062,255,255,255,1821.018,339.752,134.766,1802.230,321.282,39.281,38.695,38.478,29.982,130.021,255
243,901.594,255,255,255,159.150,339.426,118.360,144.225,322.455,31.073,35.177,36.094,31.805,70.204,255
244,486.372,255,255,255,133.037,337.871,90.277,120.774,323.627,22.279,28.142,29.184,21.220,96.111,255
245,653.080,255,255,255,496.190,343.759,103.710,483.096,324.800,27.555,36.936,33.298,24.973,80.165,255
246,1145.639,255,255,255,105.987,353.077,137.621,86.183,328.318,39.867,46.316,40.705,35.835,75.061,255
247,969.995,255,255,255,1070.849,346.717,127.505,1053.548,328.318,39.281,37.522,35.666,34.628,76.217,255
248,627.644,255,255,255,374.783,346.459,108.175,361.736,329.490,26.383,35.763,35.408,22.570,85.198,255
249,825.630,255,255,255,1970.419,348.421,115.637,1953.490,331.249,34.004,34.004,34.059,30.865,139.231,255
250,393.566,255,255,255,1660.563,344.123,93.393,1648.624,332.422,22.865,24.038,24.978,20.062,27.553,255
251,948.684,255,255,255,570.488,354.564,124.164,552.277,334.767,35.177,34.591,35.369,34.151,21.301,255
252,731.449,255,255,255,703.732,354.347,105.285,689.467,336.526,29.900,34.004,33.057,28.172,114.694,255
